,日期,ETF名称,净值,涨跌幅,累计收益
2029,2025-12-18T00:00:00.000,黄金ETF,16.7627684215476,0.09%,1576.28%
2030,2025-12-19T00:00:00.000,黄金ETF,16.753773589812496,-0.05%,1575.38%
2031,2025-12-22T00:00:00.000,黄金ETF,17.109968926522775,2.13%,1611.00%
2032,2025-12-23T00:00:00.000,黄金ETF,17.340236618941546,1.35%,1634.02%
2033,2025-12-24T00:00:00.000,黄金ETF,17.34563351798261,0.03%,1634.56%
2034,2025-12-25T00:00:00.000,黄金ETF,17.208912075608968,-0.79%,1620.89%
2035,2025-12-26T00:00:00.000,黄金ETF,17.360025248758784,0.88%,1636.00%
2036,2025-12-29T00:00:00.000,黄金ETF,17.2035151765679,-0.90%,1620.35%
2037,2025-12-30T00:00:00.000,黄金ETF,16.84372190716357,-2.09%,1584.37%
2038,2025-12-31T00:00:00.000,黄金ETF,16.73218599364823,-0.66%,1573.22%
2039,2026-01-05T00:00:00.000,科创板,16.931118130351024,3.23%,1593.11%
2040,2026-01-06T00:00:00.000,科创板,17.19014775404207,1.53%,1619.01%
2041,2026-01-07T00:00:00.000,科创板,17.602240337186917,2.40%,1660.22%
2042,2026-01-08T00:00:00.000,科创板,17.672884780011746,0.40%,1667.29%
2043,2026-01-09T00:00:00.000,科创板,18.14384773217728,2.66%,1714.38%
2044,2026-01-12T00:00:00.000,科创板,18.720777348580064,3.18%,1772.08%
2045,2026-01-13T00:00:00.000,上证180,18.61972513270885,-0.23%,1761.97%
2046,2026-01-14T00:00:00.000,上证180,18.510531342345796,-0.59%,1751.05%
2047,2026-01-15T00:00:00.000,上证180,18.440647316513438,-0.38%,1744.06%
2048,2026-01-16T00:00:00.000,创业板,18.238949111255227,-0.18%,1723.89%
2049,2026-01-19T00:00:00.000,创业板,18.0863219220397,-0.84%,1708.63%
