ts_code,trade_date,pre_close,open,high,low,close,change,pct_chg,vol,amount,adj_factor,open_qfq,high_qfq,low_qfq,close_qfq
511090.SH,20250108,125.996,125.757,126.355,125.564,125.779,-0.217,-0.1722,612689.98,7717980.094,1.04,122.69,123.273,122.501,122.711
511090.SH,20250109,125.779,125.62,125.777,125.0,125.018,-0.761,-0.605,482230.0,6044360.568,1.04,122.556,122.709,121.951,121.969
511090.SH,20250110,125.018,124.0,125.0,123.005,124.888,-0.13,-0.104,530966.54,6599534.849,1.04,120.976,121.951,120.005,121.842
511090.SH,20250113,124.888,124.899,125.2,124.637,124.969,0.081,0.0649,484978.22,6059421.315,1.04,121.853,122.146,121.597,121.921
511090.SH,20250114,124.969,124.395,124.745,124.031,124.466,-0.503,-0.4025,562165.38,6994695.228,1.04,121.361,121.702,121.006,121.43
511090.SH,20250115,124.466,125.24,125.76,125.1,125.669,1.203,0.9665,526222.5,6601500.452,1.04,122.185,122.693,122.049,122.604
511090.SH,20250116,125.669,125.35,125.927,124.9,125.448,-0.221,-0.1759,570845.95,7160384.355,1.04,122.293,122.856,121.854,122.388
511090.SH,20250117,125.448,125.571,125.807,125.161,125.3,-0.148,-0.118,559840.0,7020324.603,1.04,122.508,122.739,122.108,122.244
511090.SH,20250120,125.3,124.951,125.091,124.6,124.718,-0.582,-0.4645,498959.0,6226383.25,1.04,121.903,122.04,121.561,121.676
511090.SH,20250121,124.718,124.601,125.194,124.512,125.168,0.45,0.3608,521135.16,6502806.174,1.04,121.562,122.14,121.475,122.115
511090.SH,20250122,125.168,125.529,125.71,125.25,125.265,0.097,0.0775,458895.22,5760147.889,1.04,122.467,122.644,122.195,122.21
511090.SH,20250123,125.265,125.178,125.409,125.005,125.248,-0.017,-0.0136,478527.05,5991990.999,1.04,122.125,122.35,121.956,122.193
511090.SH,20250124,125.248,125.166,125.492,124.704,125.33,0.082,0.0655,482730.9,6035345.822,1.04,122.113,122.431,121.662,122.273
